5.686344799999999814e+05	    7.031145910000000149e+06	    1.155000000000000000e+02
5.686353000000000466e+05	    7.031146200000000186e+06	    1.154099999999999966e+02
5.686350799999999581e+05	    7.031145769999999553e+06	    1.155400000000000063e+02
5.686348599999999860e+05	    7.031145320000000298e+06	    1.156099999999999994e+02
5.686346400000000140e+05	    7.031144870000000112e+06	    1.156400000000000006e+02
5.686344300000000512e+05	    7.031144450000000186e+06	    1.156500000000000057e+02
5.686342099999999627e+05	    7.031144009999999776e+06	    1.157300000000000040e+02
5.686356800000000512e+05	    7.031145889999999665e+06	    1.155400000000000063e+02
5.686354799999999814e+05	    7.031145480000000447e+06	    1.155499999999999972e+02
5.686352600000000093e+05	    7.031145030000000261e+06	    1.156200000000000045e+02
5.686350300000000279e+05	    7.031144570000000298e+06	    1.156599999999999966e+02
5.686348100000000559e+05	    7.031144129999999888e+06	    1.157000000000000028e+02
5.686346099999999860e+05	    7.031143719999999739e+06	    1.157000000000000028e+02
5.686343699999999953e+05	    7.031143240000000224e+06	    1.157400000000000091e+02
5.686341700000000419e+05	    7.031142839999999851e+06	    1.158299999999999983e+02
5.686363499999999767e+05	    7.031146009999999776e+06	    1.154300000000000068e+02
5.686361400000000140e+05	    7.031145570000000298e+06	    1.155300000000000011e+02
5.686359300000000512e+05	    7.031145150000000373e+06	    1.155900000000000034e+02
5.686357099999999627e+05	    7.031144709999999963e+06	    1.156200000000000045e+02
5.686354799999999814e+05	    7.031144250000000000e+06	    1.156700000000000017e+02
5.686352700000000186e+05	    7.031143820000000298e+06	    1.157000000000000028e+02
5.686350500000000466e+05	    7.031143379999999888e+06	    1.157400000000000091e+02
5.686348299999999581e+05	    7.031142940000000410e+06	    1.157900000000000063e+02
5.686346199999999953e+05	    7.031142519999999553e+06	    1.158599999999999994e+02
5.686344000000000233e+05	    7.031142070000000298e+06	    1.158599999999999994e+02
5.686341700000000419e+05	    7.031141610000000335e+06	    1.158900000000000006e+02
5.686339599999999627e+05	    7.031141179999999702e+06	    1.159500000000000028e+02
5.686337299999999814e+05	    7.031140730000000447e+06	    1.160400000000000063e+02
5.686367299999999814e+05	    7.031145669999999925e+06	    1.155600000000000023e+02
5.686365200000000186e+05	    7.031145250000000000e+06	    1.155600000000000023e+02
5.686363100000000559e+05	    7.031144809999999590e+06	    1.156400000000000006e+02
5.686360799999999581e+05	    7.031144360000000335e+06	    1.156599999999999966e+02
5.686358699999999953e+05	    7.031143919999999925e+06	    1.157000000000000028e+02
5.686356500000000233e+05	    7.031143480000000447e+06	    1.157500000000000000e+02
5.686354100000000326e+05	    7.031143000000000000e+06	    1.157999999999999972e+02
5.686352099999999627e+05	    7.031142599999999627e+06	    1.158299999999999983e+02
5.686349899999999907e+05	    7.031142160000000149e+06	    1.158799999999999955e+02
5.686347700000000186e+05	    7.031141709999999963e+06	    1.159000000000000057e+02
5.686345600000000559e+05	    7.031141280000000261e+06	    1.159399999999999977e+02
5.686343499999999767e+05	    7.031140860000000335e+06	    1.159800000000000040e+02
5.686341199999999953e+05	    7.031140410000000149e+06	    1.160199999999999960e+02
5.686339200000000419e+05	    7.031140009999999776e+06	    1.160400000000000063e+02
5.686337099999999627e+05	    7.031139580000000075e+06	    1.161099999999999994e+02
5.686334799999999814e+05	    7.031139110000000335e+06	    1.161299999999999955e+02
5.686332800000000279e+05	    7.031138700000000186e+06	    1.161500000000000057e+02
5.686375500000000466e+05	    7.031145839999999851e+06	    1.154300000000000068e+02
5.686373299999999581e+05	    7.031145379999999888e+06	    1.155600000000000023e+02
5.686371199999999953e+05	    7.031144969999999739e+06	    1.155900000000000034e+02
5.686369100000000326e+05	    7.031144540000000037e+06	    1.155900000000000034e+02
5.686366800000000512e+05	    7.031144080000000075e+06	    1.156700000000000017e+02
5.686364799999999814e+05	    7.031143660000000149e+06	    1.156899999999999977e+02
5.686362500000000000e+05	    7.031143219999999739e+06	    1.157699999999999960e+02
5.686360300000000279e+05	    7.031142769999999553e+06	    1.157699999999999960e+02
5.686358200000000652e+05	    7.031142339999999851e+06	    1.157999999999999972e+02
5.686356099999999860e+05	    7.031141919999999925e+06	    1.158799999999999955e+02
5.686353900000000140e+05	    7.031141469999999739e+06	    1.158900000000000006e+02
5.686351700000000419e+05	    7.031141019999999553e+06	    1.159600000000000080e+02
5.686349399999999441e+05	    7.031140570000000298e+06	    1.159699999999999989e+02
5.686347199999999721e+05	    7.031140120000000112e+06	    1.160400000000000063e+02
5.686345000000000000e+05	    7.031139679999999702e+06	    1.160799999999999983e+02
5.686342900000000373e+05	    7.031139250000000000e+06	    1.161200000000000045e+02
5.686340700000000652e+05	    7.031138820000000298e+06	    1.161299999999999955e+02
5.686338699999999953e+05	    7.031138410000000149e+06	    1.162000000000000028e+02
5.686344699999999721e+05	    7.031138389999999665e+06	    1.162100000000000080e+02
5.686381300000000047e+05	    7.031145790000000037e+06	    1.154699999999999989e+02
5.686379100000000326e+05	    7.031145349999999627e+06	    1.155700000000000074e+02
5.686377099999999627e+05	    7.031144940000000410e+06	    1.155900000000000034e+02
5.686375000000000000e+05	    7.031144519999999553e+06	    1.156200000000000045e+02
5.686372600000000093e+05	    7.031144040000000037e+06	    1.156700000000000017e+02
5.686370600000000559e+05	    7.031143620000000112e+06	    1.156899999999999977e+02
5.686368399999999674e+05	    7.031143190000000410e+06	    1.157800000000000011e+02
5.686366199999999953e+05	    7.031142730000000447e+06	    1.157900000000000063e+02
5.686364000000000233e+05	    7.031142299999999814e+06	    1.158500000000000085e+02
5.686361800000000512e+05	    7.031141860000000335e+06	    1.158799999999999955e+02
5.686359599999999627e+05	    7.031141410000000149e+06	    1.159099999999999966e+02
5.686355400000000373e+05	    7.031140559999999590e+06	    1.159500000000000028e+02
5.686353100000000559e+05	    7.031140089999999851e+06	    1.160300000000000011e+02
5.686350999999999767e+05	    7.031139679999999702e+06	    1.160700000000000074e+02
5.686348900000000140e+05	    7.031139259999999776e+06	    1.161200000000000045e+02
5.686346700000000419e+05	    7.031138809999999590e+06	    1.161599999999999966e+02
5.686385500000000466e+05	    7.031145410000000149e+06	    1.155700000000000074e+02
5.686383299999999581e+05	    7.031144959999999963e+06	    1.155799999999999983e+02
5.686381300000000047e+05	    7.031144570000000298e+06	    1.156099999999999994e+02
5.686379000000000233e+05	    7.031144110000000335e+06	    1.156800000000000068e+02
5.686376899999999441e+05	    7.031143669999999925e+06	    1.157100000000000080e+02
5.686374899999999907e+05	    7.031143269999999553e+06	    1.157600000000000051e+02
5.686372600000000093e+05	    7.031142820000000298e+06	    1.157999999999999972e+02
5.686370400000000373e+05	    7.031142370000000112e+06	    1.158400000000000034e+02
5.686368299999999581e+05	    7.031141940000000410e+06	    1.158299999999999983e+02
5.686366099999999860e+05	    7.031141490000000224e+06	    1.158799999999999955e+02
5.686363900000000140e+05	    7.031141059999999590e+06	    1.159300000000000068e+02
5.686361899999999441e+05	    7.031140639999999665e+06	    1.159900000000000091e+02
5.686359699999999721e+05	    7.031140200000000186e+06	    1.160100000000000051e+02
5.686357399999999907e+05	    7.031139730000000447e+06	    1.160600000000000023e+02
5.686355300000000279e+05	    7.031139309999999590e+06	    1.161099999999999994e+02
5.686353000000000466e+05	    7.031138860000000335e+06	    1.161299999999999955e+02
5.686348699999999953e+05	    7.031137990000000224e+06	    1.162199999999999989e+02
5.686357500000000000e+05	    7.031140980000000447e+06	    1.159900000000000091e+02
5.686391899999999441e+05	    7.031145660000000149e+06	    1.154000000000000057e+02
5.686389499999999534e+05	    7.031145190000000410e+06	    1.155700000000000074e+02
5.686387399999999907e+05	    7.031144759999999776e+06	    1.155900000000000034e+02
5.686385200000000186e+05	    7.031144309999999590e+06	    1.156500000000000057e+02
5.686383000000000466e+05	    7.031143879999999888e+06	    1.156500000000000057e+02
5.686380999999999767e+05	    7.031143480000000447e+06	    1.157000000000000028e+02
5.686378800000000047e+05	    7.031143040000000037e+06	    1.157300000000000040e+02
5.686376500000000233e+05	    7.031142559999999590e+06	    1.157699999999999960e+02
5.686374499999999534e+05	    7.031142160000000149e+06	    1.158299999999999983e+02
5.686372299999999814e+05	    7.031141709999999963e+06	    1.158700000000000045e+02
5.686370000000000000e+05	    7.031141240000000224e+06	    1.159099999999999966e+02
5.686367800000000279e+05	    7.031140809999999590e+06	    1.159800000000000040e+02
5.686365799999999581e+05	    7.031140400000000373e+06	    1.159699999999999989e+02
5.686363399999999674e+05	    7.031139919999999925e+06	    1.160199999999999960e+02
5.686361400000000140e+05	    7.031139519999999553e+06	    1.160700000000000074e+02
5.686359200000000419e+05	    7.031139070000000298e+06	    1.161200000000000045e+02
5.686356999999999534e+05	    7.031138629999999888e+06	    1.161700000000000017e+02
5.686405000000000000e+05	    7.031147019999999553e+06	    1.152800000000000011e+02
5.686402800000000279e+05	    7.031146580000000075e+06	    1.154399999999999977e+02
5.686396300000000047e+05	    7.031145240000000224e+06	    1.155700000000000074e+02
5.686394200000000419e+05	    7.031144820000000298e+06	    1.155799999999999983e+02
5.686392099999999627e+05	    7.031144400000000373e+06	    1.156200000000000045e+02
