1000739.470000	112507.500000	157.320000
1000742.090000	112506.350000	157.070000
1000742.560000	112505.670000	157.220000
1000744.620000	112504.220000	157.140000
1000747.710000	112501.980000	157.080000
1000749.760000	112501.040000	157.260000
1000752.260000	112498.680000	157.150000
1000755.850000	112496.690000	149.220000
1000755.150000	112492.910000	149.120000
1000755.110000	112491.650000	149.220000
1000757.630000	112489.090000	149.160000
1000760.670000	112488.020000	149.610000
1000762.430000	112487.670000	153.080000
1000762.980000	112487.730000	153.080000
1000764.760000	112487.270000	157.040000
1000765.310000	112487.020000	157.070000
1000767.210000	112486.110000	156.660000
1000767.770000	112485.780000	156.960000
1000769.610000	112484.820000	156.620000
1000770.170000	112483.980000	156.800000
1000771.940000	112481.920000	157.010000
1000774.350000	112480.340000	157.140000
1000776.750000	112478.860000	157.030000
1000779.090000	112477.300000	157.160000
1000779.630000	112477.020000	157.100000
1000781.340000	112475.790000	157.110000
1000783.500000	112474.040000	157.230000
1000785.730000	112472.440000	157.180000
1000787.980000	112470.830000	157.140000
1000790.830000	112468.890000	157.090000
1000793.150000	112468.620000	156.650000
1000794.860000	112467.610000	156.670000
1000795.390000	112466.790000	156.790000
1000797.590000	112464.910000	157.120000
1000799.200000	112464.260000	156.670000
1000801.410000	112462.700000	156.620000
1000803.600000	112460.840000	156.750000
1000805.730000	112459.100000	157.160000
1000806.290000	112458.830000	157.090000
1000807.880000	112457.820000	157.110000
1000809.950000	112455.950000	157.070000
1000812.540000	112454.710000	157.180000
1000814.010000	112454.100000	156.700000
1000816.040000	112452.410000	157.130000
1000816.620000	112452.070000	157.120000
1000818.630000	112450.250000	157.120000
1000820.730000	112449.950000	156.690000
1000822.770000	112447.900000	156.980000
1000824.850000	112446.090000	157.130000
1000826.400000	112445.750000	156.650000
1000828.530000	112444.290000	156.550000
1000830.750000	112443.070000	156.670000
1000831.410000	112442.490000	156.700000
1000833.080000	112441.250000	156.580000
1000833.730000	112440.420000	156.610000
1000836.040000	112438.770000	157.140000
1000837.820000	112439.340000	156.580000
1000838.490000	112439.470000	157.030000
1000840.320000	112441.930000	157.060000
1000841.100000	112443.300000	157.020000
1000842.990000	112445.990000	157.060000
1000843.840000	112448.590000	156.590000
1000845.810000	112451.070000	156.620000
1000846.530000	112451.630000	156.700000
1000846.590000	112453.130000	156.670000
1000845.920000	112453.560000	156.590000
1000844.070000	112455.290000	157.040000
1000843.410000	112455.730000	156.830000
1000841.630000	112457.500000	157.120000
1000839.230000	112459.390000	157.180000
1000836.290000	112460.570000	156.720000
1000832.210000	112463.510000	155.900000
1000832.240000	112464.730000	156.200000
1000831.650000	112465.290000	156.350000
1000829.990000	112466.710000	156.320000
1000827.180000	112466.660000	157.110000
1000825.110000	112468.370000	156.940000
1000823.030000	112469.900000	156.920000
1000821.460000	112470.890000	156.840000
1000820.990000	112471.440000	157.120000
1000819.420000	112472.700000	157.100000
1000818.950000	112473.260000	157.140000
1000816.870000	112474.840000	157.210000
1000815.310000	112475.180000	157.110000
1000812.790000	112476.830000	157.080000
1000810.800000	112478.660000	157.060000
1000808.690000	112480.270000	157.220000
1000806.560000	112481.820000	157.140000
1000804.910000	112482.010000	156.720000
1000802.720000	112483.800000	157.020000
1000800.510000	112485.610000	157.130000
1000797.830000	112487.040000	156.980000
1000795.690000	112489.900000	156.270000
1000793.910000	112491.410000	156.360000
1000793.430000	112491.440000	156.330000
1000789.350000	112493.530000	156.770000
1000789.380000	112495.250000	157.060000
1000787.140000	112497.080000	157.130000
1000784.370000	112498.360000	156.820000
1000784.560000	112503.640000	156.660000
1000787.490000	112504.130000	154.860000
1000789.110000	112503.320000	157.490000
1000789.480000	112503.160000	160.060000
1000791.480000	112501.550000	156.150000
1000791.750000	112501.380000	159.480000
1000793.710000	112502.500000	158.250000
1000794.280000	112502.920000	156.620000
1000796.140000	112503.820000	157.300000
1000796.670000	112505.100000	156.650000
1000798.620000	112508.140000	156.630000
1000799.090000	112509.040000	156.640000
1000800.870000	112510.730000	157.430000
1000801.440000	112513.000000	156.750000
1000803.320000	112514.520000	156.710000
1000803.790000	112515.430000	156.770000
1000805.740000	112518.710000	156.630000
1000806.160000	112519.160000	156.700000
1000808.030000	112521.230000	156.930000
1000808.470000	112522.760000	156.680000
1000810.400000	112525.500000	156.670000
1000812.580000	112527.760000	157.630000
1000810.810000	112529.060000	157.790000
1000812.950000	112533.690000	154.930000
1000813.320000	112533.730000	154.150000
1000814.940000	112535.960000	157.910000
1000819.350000	112535.840000	153.660000
1000821.440000	112533.990000	153.550000
1000820.530000	112530.170000	173.330000
1000820.210000	112529.940000	173.500000
1000818.680000	112528.970000	161.260000
1000819.030000	112528.410000	154.380000
1000820.510000	112528.720000	172.960000
1000820.530000	112530.170000	173.330000
1000823.810000	112532.620000	153.490000
1000825.950000	112532.130000	153.160000
1000827.710000	112530.820000	153.320000
1000828.030000	112530.230000	153.660000
1000830.140000	112528.530000	153.550000
1000831.950000	112527.600000	153.450000
1000834.230000	112526.380000	153.390000
1000836.600000	112524.510000	153.450000
1000836.890000	112520.540000	152.670000
1000836.420000	112519.080000	152.560000
1000834.310000	112516.580000	152.660000
1000833.820000	112514.890000	152.570000
1000834.220000	112513.570000	152.460000
1000836.610000	112513.210000	152.720000
1000838.590000	112511.660000	152.570000
1000839.000000	112511.340000	152.680000
1000840.940000	112510.070000	152.660000
1000841.370000	112509.510000	152.670000
1000843.780000	112507.610000	152.590000
1000845.770000	112506.770000	152.650000
1000848.290000	112504.560000	152.660000
1000850.830000	112502.860000	152.660000
1000851.340000	112502.740000	152.600000
1000853.440000	112502.110000	152.710000
1000853.910000	112501.770000	152.570000
1000856.040000	112500.250000	152.560000
1000856.490000	112499.370000	152.590000
